region_a,label_a,region_b,label_b,overlap_voxels,intersection_over_union,overlap_fraction_smaller
4,307,5,127,10,0.45454545454545453,0.7142857142857143
4,324,5,134,16,0.13114754098360656,0.8421052631578947
4,324,5,695,65,0.37572254335260113,0.5462184873949579
4,336,5,141,91,0.042563143124415344,0.6791044776119403
4,336,5,142,82,0.03844350679793718,0.6833333333333333
4,336,5,143,13,0.006202290076335878,0.9285714285714286
4,336,5,149,16,0.0076263107721639654,0.8421052631578947
4,336,5,163,9,0.004287756074321105,0.6923076923076923
4,336,5,173,10,0.004755111745126011,0.5555555555555556
4,336,5,180,15,0.007146260123868509,0.7894736842105263
4,336,5,187,2,0.0009501187648456057,0.16666666666666666
4,336,5,190,2,0.0009033423667570009,0.01652892561983471
4,336,5,616,78,0.03660253402158611,0.6842105263157895
4,336,5,623,72,0.03372365339578454,0.6428571428571429
4,336,5,626,92,0.043560606060606064,0.8440366972477065
4,336,5,627,4,0.0018042399639152007,0.031746031746031744
4,336,5,632,3,0.0013692377909630307,0.030303030303030304
4,336,5,698,75,0.03517823639774859,0.6696428571428571
4,336,5,699,77,0.03626943005181347,0.7333333333333333
4,336,5,700,1,0.00045433893684688776,0.009345794392523364
4,336,5,703,72,0.033930254476908575,0.7272727272727273
4,336,5,706,77,0.036116322701688554,0.6754385964912281
4,336,5,709,76,0.03563056727613689,0.6666666666666666
4,336,5,757,67,0.031220876048462257,0.5677966101694916
4,336,5,784,63,0.029453015427769985,0.5887850467289719
4,344,5,138,14,0.1037037037037037,0.4666666666666667
4,344,5,698,1,0.004347826086956522,0.008928571428571428
4,344,5,782,15,0.11904761904761904,0.6818181818181818
4,344,5,810,40,0.2898550724637681,0.6779661016949152
4,374,5,148,11,0.3548387096774194,0.6875
4,431,5,799,16,0.13008130081300814,0.7272727272727273
4,431,5,817,41,0.3106060606060606,0.7321428571428571
4,448,5,786,67,0.4240506329113924,0.6320754716981132
4,465,5,800,11,0.09649122807017543,0.6111111111111112
4,465,5,818,34,0.2595419847328244,0.5862068965517241
4,476,5,183,8,0.06896551724137931,0.47058823529411764
4,476,5,708,62,0.389937106918239,0.5794392523364486
4,489,5,485,28,0.16,0.3218390804597701
4,493,5,787,9,0.0743801652892562,0.45
4,493,5,805,36,0.22641509433962265,0.4235294117647059
4,504,5,710,11,0.06666666666666667,0.21568627450980393
4,510,5,190,74,0.2096317280453258,0.6115702479338843
4,510,5,194,48,0.14285714285714285,0.6153846153846154
4,510,5,195,7,0.022292993630573247,0.4666666666666667
4,510,5,197,1,0.0023752969121140144,0.008620689655172414
4,510,5,496,22,0.05513784461152882,0.19130434782608696
4,510,5,632,2,0.004962779156327543,0.020202020202020204
4,530,5,197,92,0.03929944468175993,0.7931034482758621
4,530,5,199,47,0.019534497090606815,0.34558823529411764
4,530,5,200,37,0.015295576684580404,0.26618705035971224
4,530,5,201,84,0.03547297297297297,0.6222222222222222
4,530,5,203,12,0.005179110919292188,1.0
4,530,5,204,4,0.0017174753112924003,0.25
4,530,5,206,6,0.0025806451612903226,0.42857142857142855
4,530,5,208,10,0.004310344827586207,0.7692307692307693
4,530,5,214,3,0.0012881064834693002,0.2
4,530,5,524,71,0.030238500851788756,0.696078431372549
4,530,5,525,72,0.03058623619371283,0.6605504587155964
4,530,5,635,5,0.0020483408439164277,0.03875968992248062
4,530,5,638,15,0.006190672719768881,0.12396694214876033
4,530,5,640,77,0.03258569614896318,0.6260162601626016
4,530,5,641,38,0.015919564306661083,0.35185185185185186
4,530,5,644,69,0.029052631578947368,0.5433070866141733
4,530,5,649,64,0.026947368421052633,0.5245901639344263
4,530,5,653,69,0.029163144547759933,0.5847457627118644
4,530,5,654,66,0.0279424216765453,0.5945945945945946
4,530,5,715,71,0.0301999149298171,0.6761904761904762
4,530,5,759,65,0.027472527472527472,0.5701754385964912
4,530,5,761,65,0.027600849256900213,0.6310679611650486
4,530,5,788,77,0.03266864658464149,0.6581196581196581
4,576,5,205,11,0.5789473684210527,0.8461538461538461
4,632,5,718,74,0.4805194805194805,0.6491228070175439
4,666,5,790,9,0.15789473684210525,0.6
4,676,5,222,12,0.08450704225352113,0.8
4,676,5,657,76,0.38,0.5547445255474452
4,677,5,224,4,0.03125,0.4
4,677,5,532,74,0.4713375796178344,0.6788990825688074
4,678,5,528,68,0.3469387755102041,0.5230769230769231
4,687,5,791,14,0.11382113821138211,0.8235294117647058
4,687,5,825,28,0.22950819672131148,0.9333333333333333
4,688,5,230,2,0.011904761904761904,0.11764705882352941
4,688,5,536,63,0.3333333333333333,0.6363636363636364
4,700,5,723,68,0.384180790960452,0.7083333333333334
4,709,5,796,11,0.07746478873239436,0.6470588235294118
4,714,5,659,1,0.00390625,0.008264462809917356
4,714,5,792,26,0.20634920634920634,0.8387096774193549
4,714,5,826,10,0.08,0.7142857142857143
4,714,5,946,4,0.028169014084507043,0.16
4,721,5,717,72,0.4161849710982659,0.7272727272727273
4,722,5,526,70,0.42424242424242425,0.6086956521739131
4,724,5,228,9,0.06870229007633588,0.4090909090909091
4,724,5,659,78,0.4431818181818182,0.6610169491525424
4,725,5,543,78,0.5,0.7222222222222222
4,749,5,716,73,0.49324324324324326,0.7604166666666666
4,750,5,655,16,0.11851851851851852,0.48484848484848486
4,757,5,819,20,0.1724137931034483,1.0
4,758,5,789,11,0.3055555555555556,0.7857142857142857
4,761,5,781,68,0.5271317829457365,0.7311827956989247
4,766,5,762,4,0.03333333333333333,0.2222222222222222
4,766,5,811,47,0.41228070175438597,0.8545454545454545
4,774,5,780,22,0.21782178217821782,0.6875
4,774,5,815,45,0.45918367346938777,0.8653846153846154
4,776,5,783,14,0.14736842105263157,0.5185185185185185
4,776,5,823,27,0.29347826086956524,0.7297297297297297
4,778,5,785,60,0.47244094488188976,0.7407407407407407
4,780,5,831,10,0.12987012987012986,0.7142857142857143
4,788,5,777,15,0.3409090909090909,0.6
4,788,5,813,3,0.03571428571428571,0.12
4,802,5,727,16,0.14285714285714285,0.8
4,819,5,778,10,0.11235955056179775,0.45454545454545453
4,819,5,829,28,0.345679012345679,0.875
4,837,5,795,7,0.08045977011494253,0.3684210526315789
4,837,5,816,44,0.4782608695652174,0.7213114754098361
4,842,5,635,12,0.09090909090909091,0.8
4,856,5,14,11,0.08208955223880597,0.7857142857142857
4,914,5,85,37,0.1989247311827957,0.47435897435897434
4,914,5,691,1,0.00546448087431694,0.01282051282051282
4,919,5,485,57,0.41605839416058393,0.7307692307692307
4,920,5,710,35,0.25735294117647056,0.7608695652173914
4,922,5,199,39,0.2484076433121019,0.65
4,924,5,638,50,0.3875968992248062,0.8620689655172413
4,927,5,746,46,0.40707964601769914,0.7796610169491526
4,930,5,753,11,0.11224489795918367,0.21568627450980393
4,930,5,830,27,0.28421052631578947,0.46551724137931033
4,933,5,124,36,0.2222222222222222,0.6545454545454545
4,943,5,635,44,0.3120567375886525,0.7857142857142857
4,948,5,820,11,0.1774193548387097,0.9166666666666666
4,950,5,655,55,0.4263565891472868,0.8333333333333334
4,951,5,824,21,0.3559322033898305,0.9130434782608695
4,955,5,9,53,0.3680555555555556,0.7794117647058824
4,956,5,14,49,0.22790697674418606,0.37404580152671757
4,956,5,22,45,0.21226415094339623,0.3629032258064516
4,957,5,736,44,0.4074074074074074,0.6875
4,958,5,733,50,0.3875968992248062,0.7575757575757576
4,960,5,740,41,0.3416666666666667,0.7192982456140351
4,964,5,742,47,0.3884297520661157,0.7230769230769231
4,965,5,580,48,0.384,0.7741935483870968
4,968,5,55,40,0.14035087719298245,0.7142857142857143
4,970,5,744,39,0.3482142857142857,0.639344262295082
4,971,5,67,49,0.3356164383561644,0.8448275862068966
4,979,5,749,32,0.26229508196721313,0.5423728813559322
4,981,5,809,7,0.1044776119402985,0.4117647058823529
4,981,5,827,30,0.37037037037037035,0.5555555555555556
4,982,5,97,43,0.27741935483870966,0.671875
4,989,5,794,48,0.4752475247524752,0.7619047619047619
4,1017,5,802,46,0.5227272727272727,0.7301587301587301
4,1026,5,773,45,0.3515625,0.8035714285714286
4,1027,5,34,45,0.29605263157894735,0.6428571428571429
4,1033,5,73,44,0.27848101265822783,0.7333333333333333
4,1036,5,79,48,0.35555555555555557,0.8727272727272727
4,1038,5,813,42,0.5833333333333334,0.8076923076923077
4,1039,5,84,48,0.3287671232876712,0.8275862068965517
4,1040,5,793,45,0.35714285714285715,0.7258064516129032
4,1042,5,91,44,0.32116788321167883,0.7333333333333333
4,1046,5,100,43,0.30714285714285716,0.7678571428571429
4,1048,5,103,42,0.2692307692307692,0.6086956521739131
4,1048,5,112,1,0.005154639175257732,0.014492753623188406
4,1050,5,755,41,0.40594059405940597,0.7192982456140351
4,1068,5,194,2,0.017241379310344827,0.05
4,1068,5,828,19,0.25675675675675674,0.475
4,1106,5,1,45,0.3103448275862069,0.7377049180327869
4,1655,5,1305,4,0.09302325581395349,0.23529411764705882
4,1656,5,1311,4,0.027972027972027972,0.2
4,1656,5,1345,1,0.007042253521126761,0.0625
4,1664,5,1324,1,0.003663003663003663,0.07692307692307693
4,1664,5,1326,5,0.018518518518518517,0.35714285714285715
4,1664,5,1329,3,0.011029411764705883,0.21428571428571427
4,1666,5,1332,6,0.041666666666666664,0.35294117647058826
4,1666,5,1333,4,0.028169014084507043,0.3076923076923077
4,1668,5,1334,8,0.08888888888888889,0.5
4,1668,5,1335,7,0.07692307692307693,0.4375
4,1668,5,1337,3,0.030612244897959183,0.15789473684210525
4,1671,5,1336,2,0.04878048780487805,0.15384615384615385
4,1675,5,1301,2,0.015151515151515152,0.09523809523809523
4,1687,5,1340,1,0.0136986301369863,0.06666666666666667
4,1691,5,1355,5,0.0847457627118644,0.3333333333333333
4,1693,5,1354,1,0.004484304932735426,0.07692307692307693
4,1710,5,1341,4,0.1,0.23529411764705882
4,1719,5,1350,5,0.10638297872340426,0.3125
4,1720,5,1351,6,0.10526315789473684,0.46153846153846156
4,1720,5,1352,3,0.04918032786885246,0.21428571428571427
4,1735,5,1344,2,0.05128205128205128,0.1111111111111111
4,1819,5,1833,9,0.12162162162162163,0.6428571428571429
4,1826,5,1840,4,0.07547169811320754,0.3076923076923077
4,1826,5,1841,7,0.14,0.5384615384615384
4,1838,5,1652,6,0.043478260869565216,0.5
4,1838,5,1663,7,0.04964539007092199,0.4375
4,1838,5,1846,11,0.08148148148148149,0.7857142857142857
4,1854,5,1697,9,0.2903225806451613,0.5625
4,1857,5,1850,7,0.25,0.6363636363636364
4,1860,5,1722,7,0.07777777777777778,0.5833333333333334
4,1860,5,1729,9,0.09473684210526316,0.47368421052631576
4,1862,5,1731,7,0.08235294117647059,0.5384615384615384
4,1862,5,1851,9,0.10843373493975904,0.6923076923076923
4,1865,5,1742,6,0.1875,0.46153846153846156
4,1867,5,1741,7,0.22580645161290322,0.4666666666666667
4,1869,5,1755,3,0.10714285714285714,0.21428571428571427
4,1870,5,1853,7,0.12727272727272726,0.6363636363636364
4,1871,5,1773,7,0.16666666666666666,0.4375
4,1878,5,1775,12,0.34285714285714286,0.75
4,1880,5,1782,7,0.16279069767441862,0.7
4,1885,5,1796,6,0.125,0.6
4,1888,5,1854,7,0.14583333333333334,0.6363636363636364
4,1888,5,1856,9,0.1956521739130435,0.8181818181818182
4,1890,5,1805,7,0.04697986577181208,0.5
4,1900,5,1832,9,0.45,0.6923076923076923
4,1901,5,1837,12,0.36363636363636365,0.8
4,1903,5,1841,1,0.02564102564102564,0.07692307692307693
4,1945,5,1798,10,0.625,0.8333333333333334
4,530,7,8,97,0.02378616969102501,0.052206673842841764
4,530,7,9,5,0.002107037505267594,0.08196721311475409
4,530,7,401,1,0.0004246284501061571,0.02564102564102564
4,530,7,422,3,0.001276595744680851,0.08333333333333333
4,530,7,560,1,0.00042753313381787086,0.043478260869565216
4,623,7,3,77,0.08740068104426787,0.652542372881356
4,623,7,4,4,0.0017913121361397223,0.004761904761904762
4,623,7,16,29,0.03399765533411489,0.6904761904761905
4,623,7,17,42,0.049528301886792456,0.84
4,623,7,19,28,0.032407407407407406,0.5384615384615384
4,623,7,24,28,0.03309692671394799,0.8235294117647058
4,623,7,25,25,0.029726516052318668,0.9615384615384616
4,623,7,27,35,0.04156769596199525,0.9459459459459459
4,623,7,30,8,0.00936768149882904,0.36363636363636365
4,623,7,31,1,0.001160092807424594,0.043478260869565216
4,629,7,7,1,0.009259259259259259,0.037037037037037035
4,632,7,8,18,0.009211873080859774,0.15789473684210525
4,635,7,6,10,0.06896551724137931,0.30303030303030304
4,637,7,3,1,0.005235602094240838,0.013513513513513514
4,638,7,4,1,0.0006925207756232687,0.020833333333333332
4,639,7,4,2,0.0013783597518952446,0.03571428571428571
4,640,7,5,5,0.02617801047120419,0.12195121951219512
4,641,7,7,1,0.008928571428571428,0.03225806451612903
4,642,7,8,34,0.01778242677824268,0.38636363636363635
4,643,7,8,1,0.0005339028296849973,0.0625
4,645,7,6,12,0.07100591715976332,0.2033898305084746
4,646,7,4,7,0.0048543689320388345,0.1346153846153846
4,647,7,4,43,0.028936742934051143,0.32575757575757575
4,647,7,23,1,0.00558659217877095,0.020833333333333332
4,649,7,1,75,0.11773940345368916,0.42134831460674155
4,650,7,4,16,0.011142061281337047,0.2909090909090909
4,651,7,4,11,0.007654836464857342,0.21568627450980393
4,652,7,7,6,0.057692307692307696,0.21428571428571427
4,653,7,2,8,0.025477707006369428,0.38095238095238093
4,654,7,5,4,0.01951219512195122,0.07407407407407407
4,655,7,12,4,0.03636363636363636,0.25
4,655,7,18,4,0.022988505747126436,0.05
4,656,7,8,5,0.002641310089804543,0.125
4,657,7,4,28,0.01959412176347096,0.4666666666666667
4,658,7,4,15,0.01050420168067227,0.32608695652173914
4,659,7,4,34,0.023977433004231313,0.6181818181818182
4,660,7,5,29,0.1657142857142857,0.5918367346938775
4,662,7,2,27,0.06521739130434782,0.19285714285714287
4,662,7,13,36,0.21301775147928995,0.5538461538461539
4,663,7,4,28,0.019830028328611898,0.6511627906976745
4,664,7,18,2,0.0196078431372549,0.08333333333333333
4,665,7,8,1,0.0005285412262156448,0.02857142857142857
4,667,7,4,19,0.013437057991513438,0.5277777777777778
4,668,7,6,4,0.024539877300613498,0.08888888888888889
4,669,7,4,22,0.015547703180212015,0.55
4,670,7,14,2,0.038461538461538464,0.08
4,671,7,15,27,0.17419354838709677,0.421875
4,671,7,196,2,0.006756756756756757,0.03125
4,672,7,4,28,0.019858156028368795,0.6829268292682927
4,673,7,20,27,0.391304347826087,0.5625
4,674,7,21,24,0.3333333333333333,0.7058823529411765
4,676,7,570,9,0.061224489795918366,0.5294117647058824
4,677,7,8,24,0.012269938650306749,0.19672131147540983
4,677,7,371,10,0.06896551724137931,0.30303030303030304
4,678,7,8,17,0.008607594936708861,0.12686567164179105
4,678,7,426,6,0.0379746835443038,0.2
4,679,7,22,24,0.6,0.8571428571428571
4,681,7,15,10,0.07092198581560284,0.30303030303030304
4,682,7,23,25,0.3968253968253968,0.625
4,688,7,8,2,0.0009955201592832255,0.013071895424836602
4,689,7,28,22,0.36666666666666664,0.8148148148148148
4,690,7,29,19,0.41304347826086957,0.7916666666666666
4,692,7,31,6,0.15789473684210525,0.2857142857142857
4,694,7,33,19,0.3958333333333333,0.76
4,697,7,32,19,0.23170731707317074,0.7307692307692307
4,698,7,34,19,0.296875,0.7307692307692307
4,700,7,550,15,0.09868421052631579,0.8333333333333334
4,701,7,35,19,0.3220338983050847,0.76
4,703,7,36,19,0.2878787878787879,0.7037037037037037
4,707,7,37,18,0.20689655172413793,0.75
4,710,7,215,1,0.006172839506172839,0.06666666666666667
4,711,7,38,12,0.15,0.4
4,712,7,39,11,0.18333333333333332,0.4074074074074074
4,714,7,249,23,0.16428571428571428,0.5476190476190477
4,716,7,40,5,0.10869565217391304,0.25
4,721,7,8,13,0.0065293822199899544,0.08904109589041095
4,722,7,8,15,0.007660878447395302,0.13043478260869565
4,722,7,560,4,0.029850746268656716,0.17391304347826086
4,723,7,26,14,0.2413793103448276,0.4117647058823529
4,724,7,8,1,0.0005063291139240507,0.00847457627118644
4,724,7,548,15,0.12295081967213115,0.7894736842105263
4,725,7,8,22,0.011213047910295617,0.1746031746031746
4,725,7,562,16,0.11428571428571428,0.5333333333333333
4,749,7,8,10,0.0051440329218107,0.10416666666666667
4,750,7,8,3,0.0015889830508474577,0.09090909090909091
4,751,7,31,11,0.1896551724137931,0.4782608695652174
4,757,7,8,33,0.017001545595054096,0.28448275862068967
4,758,7,8,7,0.0037154989384288748,0.21212121212121213
4,783,7,7,6,0.06521739130434782,0.375
4,847,7,2,1,0.003003003003003003,0.030303030303030304
4,848,7,196,3,0.010416666666666666,0.05263157894736842
4,849,7,2,12,0.038461538461538464,0.5217391304347826
4,852,7,15,9,0.06666666666666667,0.34615384615384615
4,925,7,527,11,0.15942028985507245,0.6111111111111112
4,947,7,8,16,0.00837257980115123,0.2318840579710145
4,948,7,8,8,0.004186289900575615,0.13114754098360656
4,949,7,497,5,0.056818181818181816,0.14285714285714285
4,950,7,498,4,0.042105263157894736,0.12121212121212122
4,951,7,559,4,0.05263157894736842,0.17391304347826086
4,952,7,8,3,0.0015698587127158557,0.05357142857142857
4,952,7,585,9,0.140625,0.5294117647058824
4,1009,7,213,1,0.011494252873563218,0.029411764705882353
4,1009,7,271,1,0.013333333333333334,0.045454545454545456
4,1010,7,248,3,0.02654867256637168,0.05263157894736842
4,1010,7,271,1,0.0125,0.045454545454545456
4,1011,7,273,7,0.10606060606060606,0.3333333333333333
4,1011,7,547,6,0.09375,0.3333333333333333
4,1012,7,499,15,0.23076923076923078,0.6
4,1014,7,579,8,0.14285714285714285,0.6153846153846154
4,1077,7,18,1,0.007751937984496124,0.02
4,1077,7,214,2,0.010101010101010102,0.04
4,1077,7,248,1,0.009433962264150943,0.02
4,1079,7,270,1,0.008928571428571428,0.020833333333333332
4,1080,7,214,4,0.02030456852791878,0.0784313725490196
4,1081,7,248,3,0.02912621359223301,0.061224489795918366
4,1082,7,230,18,0.09424083769633508,0.36
4,1083,7,275,17,0.2361111111111111,0.4722222222222222
4,1084,7,577,9,0.1232876712328767,0.6923076923076923
4,1100,7,230,29,0.1518324607329843,0.47540983606557374
4,1102,7,469,6,0.15384615384615385,0.4
4,1163,7,5,1,0.004761904761904762,0.017857142857142856
4,1163,7,496,8,0.12698412698412698,0.5333333333333333
4,1164,7,4,22,0.015416958654519973,0.4230769230769231
4,1165,7,370,28,0.4375,0.6363636363636364
4,1220,7,272,19,0.19791666666666666,0.37254901960784315
4,1221,7,4,35,0.024717514124293787,0.6481481481481481
4,1222,7,274,40,0.40404040404040403,0.6153846153846154
4,1223,7,402,23,0.3484848484848485,0.5476190476190477
4,1224,7,343,24,0.3870967741935484,0.6857142857142857
4,1225,7,578,8,0.125,0.47058823529411764
4,1226,7,526,14,0.2857142857142857,0.9333333333333333
4,1227,7,344,6,0.11320754716981132,0.21428571428571427
4,1301,7,4,21,0.01469559132260322,0.39622641509433965
4,1302,7,368,28,0.1830065359477124,0.6086956521739131
4,1303,7,368,24,0.147239263803681,0.46153846153846156
4,1304,7,400,30,0.379746835443038,0.6666666666666666
4,1305,7,425,34,0.4594594594594595,0.6415094339622641
4,1306,7,404,21,0.25609756097560976,0.4666666666666667
4,1307,7,430,22,0.18333333333333332,0.39285714285714285
4,1307,7,467,4,0.030534351145038167,0.08163265306122448
4,1308,7,431,25,0.30120481927710846,0.5102040816326531
4,1393,7,4,27,0.019027484143763214,0.5510204081632653
4,1394,7,369,34,0.44155844155844154,0.7083333333333334
4,1395,7,424,30,0.46153846153846156,0.6382978723404256
4,1396,7,428,27,0.3,0.5094339622641509
4,1397,7,429,33,0.4583333333333333,0.6875
4,1398,7,399,1,0.0018018018018018018,0.0048543689320388345
4,1398,7,403,38,0.10106382978723404,0.59375
4,1398,7,427,42,0.11413043478260869,0.7
4,1398,7,466,32,0.08672086720867209,0.6274509803921569
4,1398,7,500,34,0.09264305177111716,0.6666666666666666
4,1399,7,432,26,0.36619718309859156,0.5652173913043478
4,1400,7,468,2,0.041666666666666664,0.09523809523809523
4,1504,7,584,1,0.002544529262086514,0.009615384615384616
4,1505,7,399,14,0.05907172995780591,0.3111111111111111
4,1506,7,4,8,0.005598320503848845,0.2
4,1507,7,1,8,0.014209591474245116,0.21621621621621623
4,1508,7,399,29,0.1277533039647577,0.58
4,1509,7,4,22,0.015427769985974754,0.43137254901960786
4,1510,7,4,30,0.021291696238467,0.7142857142857143
4,1557,7,1,2,0.003401360544217687,0.03571428571428571
4,1558,7,399,28,0.125,0.6086956521739131
4,1586,7,1,13,0.019202363367799114,0.08333333333333333
4,1586,7,584,24,0.1016949152542373,0.23076923076923078
4,1587,7,1,35,0.06118881118881119,0.4794520547945205
4,1588,7,2,4,0.009950248756218905,0.0380952380952381
4,1588,7,521,33,0.2578125,0.5892857142857143
4,1589,7,1,45,0.08272058823529412,0.8181818181818182
4,1590,7,2,35,0.10802469135802469,0.603448275862069
4,1591,7,1,36,0.06030150753768844,0.36363636363636365
4,1591,7,569,22,0.1746031746031746,0.4489795918367347
4,1592,7,2,34,0.10240963855421686,0.5230769230769231
4,1593,7,399,4,0.011730205278592375,0.02877697841726619
4,1593,7,465,38,0.23030303030303031,0.59375
4,1593,7,523,34,0.2085889570552147,0.5862068965517241
4,1594,7,522,36,0.391304347826087,0.6666666666666666
4,1595,7,423,34,0.3469387755102041,0.5396825396825397
4,1596,7,561,35,0.4166666666666667,0.7291666666666666
4,1598,7,528,7,0.03225806451612903,0.07954545454545454
4,1598,7,549,21,0.17796610169491525,0.4117647058823529
4,1599,7,525,19,0.1357142857142857,0.475
4,1615,7,586,10,0.14925373134328357,0.4166666666666667
4,1616,7,524,26,0.32098765432098764,0.52
4,1617,7,587,16,0.1951219512195122,0.5517241379310345
4,1618,7,525,27,0.17647058823529413,0.4426229508196721
4,1649,7,399,1,0.004329004329004329,0.038461538461538464
4,1656,7,626,4,0.028985507246376812,0.26666666666666666
4,1689,7,616,9,0.05521472392638037,0.17647058823529413
4,1713,7,612,6,0.125,0.23076923076923078
4,1734,7,619,7,0.07865168539325842,0.21212121212121213
4,1735,7,614,1,0.019230769230769232,0.043478260869565216
4,1735,7,620,9,0.23076923076923078,0.391304347826087
4,1812,7,630,5,0.050505050505050504,0.10869565217391304
4,1813,7,630,2,0.02631578947368421,0.1
4,530,8,1,12,0.005143591941705958,0.42857142857142855
4,530,8,292,13,0.005591397849462366,0.6190476190476191
4,530,8,726,24,0.010304851867754402,0.6666666666666666
4,530,8,728,29,0.0123614663256607,0.5
4,530,8,730,50,0.021422450728363324,0.746268656716418
4,530,8,732,44,0.018835616438356163,0.6984126984126984
4,676,8,3,15,0.1048951048951049,0.7894736842105263
4,676,8,426,62,0.38271604938271603,0.7294117647058823
4,677,8,734,50,0.373134328358209,0.8064516129032258
4,678,8,733,37,0.24503311258278146,0.6851851851851852
4,687,8,4,11,0.08148148148148149,0.4230769230769231
4,687,8,427,43,0.2529411764705882,0.46236559139784944
4,688,8,646,50,0.31645569620253167,0.9090909090909091
4,700,8,430,63,0.3684210526315789,0.7411764705882353
4,709,8,413,48,0.25,0.46153846153846156
4,714,8,5,9,0.06923076923076923,0.5
4,714,8,530,43,0.3006993006993007,0.6615384615384615
4,714,8,735,1,0.005714285714285714,0.01818181818181818
4,722,8,642,34,0.27419354838709675,0.7906976744186046
4,724,8,735,43,0.33076923076923076,0.7818181818181819
4,725,8,650,57,0.4351145038167939,0.9193548387096774
4,728,8,467,32,0.27350427350427353,0.4383561643835616
4,758,8,2,2,0.03076923076923077,0.06060606060606061
4,948,8,515,16,0.14035087719298245,0.26229508196721313
4,950,8,641,53,0.6091954022988506,0.803030303030303
4,951,8,755,21,0.22826086956521738,0.375
4,1656,8,800,14,0.06363636363636363,0.1308411214953271
4,1656,8,804,2,0.0136986301369863,0.09523809523809523
4,1689,8,800,9,0.06040268456375839,0.17647058823529413
4,1689,8,804,7,0.1076923076923077,0.3333333333333333
4,1735,8,801,3,0.034482758620689655,0.13043478260869565
4,1736,8,802,7,0.12727272727272726,0.30434782608695654
5,71,6,469,46,0.16312056737588654,0.8846153846153846
5,71,6,473,48,0.16842105263157894,0.8421052631578947
5,102,6,50,54,0.391304347826087,0.6206896551724138
5,115,6,51,64,0.4413793103448276,0.6808510638297872
5,126,6,21,61,0.44525547445255476,0.6853932584269663
5,137,6,22,8,0.06837606837606838,0.4444444444444444
5,137,6,403,48,0.3902439024390244,0.75
5,185,6,231,51,0.40476190476190477,0.7846153846153846
5,221,6,119,45,0.371900826446281,0.6716417910447762
5,225,6,179,43,0.4174757281553398,0.8113207547169812
5,231,6,121,39,0.3,0.5652173913043478
5,234,6,181,39,0.3333333333333333,0.6842105263157895
5,246,6,343,50,0.49019607843137253,0.8928571428571429
5,247,6,259,49,0.46226415094339623,0.8166666666666667
5,250,6,260,49,0.5,0.875
5,251,6,262,53,0.4953271028037383,0.8833333333333333
5,252,6,45,20,0.1360544217687075,0.2631578947368421
5,253,6,180,48,0.48,0.8135593220338984
5,272,6,246,54,0.5046728971962616,0.8307692307692308
5,274,6,165,42,0.3853211009174312,0.6885245901639344
5,276,6,337,52,0.5098039215686274,0.8666666666666667
5,278,6,341,47,0.4351851851851852,0.8545454545454545
5,288,6,174,40,0.34782608695652173,0.6779661016949152
5,294,6,610,42,0.3442622950819672,0.75
5,304,6,276,55,0.5612244897959183,0.859375
5,307,6,277,54,0.5142857142857142,0.8852459016393442
5,308,6,285,47,0.4351851851851852,0.8392857142857143
5,312,6,402,46,0.44660194174757284,0.7931034482758621
5,317,6,407,48,0.46601941747572817,0.8421052631578947
5,321,6,411,49,0.4537037037037037,0.9074074074074074
5,324,6,308,47,0.44761904761904764,0.8392857142857143
5,328,6,214,52,0.48148148148148145,0.7536231884057971
5,329,6,213,52,0.5048543689320388,0.8125
5,333,6,223,49,0.47115384615384615,0.7903225806451613
5,334,6,224,50,0.5102040816326531,0.8333333333333334
5,339,6,232,55,0.48672566371681414,0.8461538461538461
5,341,6,243,47,0.43119266055045874,0.7833333333333333
5,344,6,417,16,0.16326530612244897,0.7272727272727273
5,345,6,332,52,0.5252525252525253,0.8524590163934426
5,346,6,247,46,0.41818181818181815,0.71875
5,349,6,335,54,0.4909090909090909,0.9
5,351,6,250,52,0.49523809523809526,0.8253968253968254
5,357,6,340,50,0.5154639175257731,0.9090909090909091
5,363,6,169,29,0.2457627118644068,0.5272727272727272
5,366,6,170,47,0.42342342342342343,0.7704918032786885
5,367,6,257,47,0.44339622641509435,0.7966101694915254
5,371,6,37,37,0.27611940298507465,0.4567901234567901
5,374,6,15,28,0.19718309859154928,0.34146341463414637
5,378,6,9,15,0.11363636363636363,0.2830188679245283
5,378,6,648,11,0.09243697478991597,0.3055555555555556
5,390,6,464,38,0.24836601307189543,0.5757575757575758
5,396,6,429,42,0.25301204819277107,0.6176470588235294
5,403,6,477,39,0.28888888888888886,0.582089552238806
5,407,6,436,54,0.4251968503937008,0.9
5,410,6,481,50,0.3875968992248062,0.7692307692307693
5,413,6,441,49,0.3798449612403101,0.8448275862068966
5,420,6,366,53,0.4953271028037383,0.8688524590163934
5,425,6,368,45,0.4411764705882353,0.7377049180327869
5,430,6,271,52,0.5360824742268041,0.8524590163934426
5,436,6,273,49,0.47572815533980584,0.8032786885245902
5,459,6,410,48,0.4247787610619469,0.7868852459016393
5,460,6,408,45,0.44554455445544555,0.8181818181818182
5,466,6,306,52,0.5148514851485149,0.8253968253968254
5,473,6,317,53,0.5408163265306123,0.8412698412698413
5,481,6,325,45,0.4368932038834951,0.7894736842105263
5,491,6,329,53,0.5353535353535354,0.9137931034482759
5,497,6,152,49,0.4260869565217391,0.6282051282051282
5,509,6,162,26,0.23853211009174313,0.6341463414634146
5,518,6,167,31,0.29523809523809524,0.6458333333333334
